x,y,z,geometric_likelihood
0.367939,-0.291390,-0.172375,0.451762
0.322315,0.340921,-0.172875,0.699960
0.466389,-0.048331,-0.173625,0.417803
0.088885,0.460196,-0.174125,0.389975
0.245268,-0.399296,-0.174375,0.292286
0.419043,0.209337,-0.174875,0.958412
0.420839,-0.205061,-0.175625,0.460913
0.240972,0.401139,-0.176125,0.549016
0.093262,-0.458469,-0.176375,0.190648
0.464680,0.052802,-0.176875,0.522902
0.324435,-0.336439,-0.177625,0.386803
0.363367,0.293660,-0.178125,0.828755
0.453856,-0.109627,-0.178875,0.408196
0.148824,0.442353,-0.179375,0.437006
0.189027,-0.426619,-0.179625,0.240988
0.441329,0.150944,-0.180125,0.763683
0.388069,-0.258238,-0.180875,0.452856
0.291055,0.363855,-0.181375,0.615645
0.031159,-0.464803,-0.181625,0.000000
0.465552,-0.009592,-0.182125,0.435990
0.050235,0.462736,-0.182625,0.362094
0.275474,-0.375061,-0.182875,0.321196
0.397541,0.241527,-0.183375,0.915139
0.433279,-0.168427,-0.184125,0.423957
0.205574,0.416717,-0.184625,0.496910
0.129876,-0.446042,-0.184875,0.205346
0.455493,0.090345,-0.185375,0.564538
0.348612,-0.306312,-0.186125,0.408756
0.335472,0.320359,-0.186625,0.701831
0.458052,-0.071265,-0.187375,0.382565
0.110990,0.449871,-0.187875,0.405293
0.221995,-0.406604,-0.188125,0.264213
0.424269,0.185516,-0.188625,0.823754
0.405099,-0.223677,-0.189375,0.435620
0.258123,0.383823,-0.189875,0.556705
0.068922,-0.457277,-0.190125,0.181209
0.461346,0.028667,-0.190625,0.452694
0.011771,0.461880,-0.191125,0.338481
0.303248,-0.348449,-0.191375,0.349144
0.373458,0.271501,-0.191875,0.812919
0.442391,-0.131096,-0.192625,0.391908
0.169194,0.429041,-0.193125,0.453920
0.165017,-0.430552,-0.193375,0.221320
0.443129,0.126687,-0.193875,0.624260
0.369901,-0.274398,-0.194625,0.415761
0.305546,0.344337,-0.195125,0.611439
0.007295,-0.460191,-0.195375,0.000000
0.458854,-0.032950,-0.195875,0.390845
0.072906,0.454006,-0.196375,0.378753
0.252859,-0.383928,-0.196625,0.289946
0.404376,0.218224,-0.197125,0.829647
0.418927,-0.188005,-0.197875,0.405850
0.223805,0.400698,-0.198375,0.508686
0.105616,-0.446535,-0.198625,0.193371
0.453844,0.066142,-0.199125,0.471794
0.328393,-0.319700,-0.199875,0.370981
0.347021,0.299043,-0.200375,0.696485
0.448139,-0.093380,-0.201125,0.367872
0.132137,0.438049,-0.201625,0.420452
0.198416,-0.412162,-0.201875,0.239386
0.427724,0.161545,-0.202375,0.688714
0.388163,-0.240976,-0.203125,0.406862
0.273856,0.365431,-0.203625,0.552133
0.044902,-0.454333,-0.203875,0.000000
0.456296,0.005007,-0.204375,0.397476
0.034887,0.454763,-0.204875,0.354357
0.281394,-0.358805,-0.205125,0.316079
0.381844,0.248825,-0.205625,0.773390
0.429476,-0.151524,-0.206375,0.374190
0.188397,0.414378,-0.206875,0.466849
0.140955,-0.432702,-0.207125,0.205660
0.443146,0.102534,-0.207625,0.508033
0.350734,-0.289077,-0.208375,0.381137
0.318472,0.323955,-0.208875,0.601170
0.450519,-0.055591,-0.209625,0.351642
0.094717,0.443707,-0.210125,0.394185
0.229820,-0.391056,-0.210375,0.261031
0.409442,0.194652,-0.210875,0.725624
0.403285,-0.206340,-0.211625,0.384705
0.240683,0.383503,-0.212125,0.508280
0.081559,-0.445247,-0.212375,0.183709
0.450439,0.042299,-0.212875,0.400750
0.307392,-0.331473,-0.213625,0.337960
0.356891,0.277091,-0.214125,0.680733
0.436701,-0.114545,-0.214875,0.349222
0.152205,0.424791,-0.215375,0.431823
0.174664,-0.415931,-0.215625,0.218773
0.429380,0.137559,-0.216125,0.563731
0.370123,-0.256855,-0.216875,0.377679
0.288075,0.346065,-0.217375,0.536773
0.021340,-0.449649,-0.217625,0.000000
0.449551,-0.018043,-0.218125,0.352915
0.057245,0.446011,-0.218625,0.371612
0.258995,-0.367444,-0.218875,0.285313
0.388469,0.225757,-0.219375,0.711087
0.415181,-0.170790,-0.220125,0.355817
0.206321,0.398442,-0.220625,0.469700
0.116977,-0.433048,-0.220875,0.193353
0.441374,0.078626,-0.221375,0.414421
0.330673,-0.302185,-0.222125,0.350141
0.329754,0.302820,-0.222625,0.587961
0.440586,-0.077381,-0.223375,0.328115
0.115539,0.431892,-0.223875,0.404076
0.206486,-0.396398,-0.224125,0.235365
0.412700,0.170944,-0.224625,0.615356
0.386437,-0.223321,-0.225375,0.361944
0.256105,0.365227,-0.225875,0.493674
0.057846,-0.442178,-0.226125,0.000000
0.445288,0.018956,-0.226625,0.347163
0.020034,0.444986,-0.227125,0.351147
0.285729,-0.341554,-0.227375,0.307655
0.365017,0.254628,-0.227875,0.650503
0.423797,-0.134635,-0.228625,0.329574
0.171071,0.410166,-0.229125,0.434647
0.150877,-0.417880,-0.229375,0.202698
0.429220,0.113699,-0.229875,0.453209
0.351078,-0.271212,-0.230625,0.350189
0.300691,0.325832,-0.231125,0.516878
0.441142,-0.040344,-0.231875,0.315148
0.078710,0.435668,-0.232375,0.382345
0.236181,-0.374305,-0.232625,0.256502
0.393286,0.202432,-0.233125,0.632433
0.399583,-0.188775,-0.233875,0.337361
0.222852,0.381320,-0.234375,0.458326
0.093226,-0.431579,-0.234625,0.183693
0.437812,0.055104,-0.235125,0.342512
0.309832,-0.313636,-0.235875,0.321919
0.339316,0.281054,-0.236375,0.571159
0.429105,-0.098187,-0.237125,0.309446
0.135243,0.418621,-0.237625,0.404911
0.182994,-0.399911,-0.237875,0.214392
0.414123,0.147241,-0.238375,0.506862
0.368477,-0.238839,-0.239125,0.339266
0.269972,0.345970,-0.239625,0.469446
0.034620,-0.437334,-0.239875,0.000000
0.438413,-0.003744,-0.240375,0.306604
0.042032,0.436134,-0.240875,0.363987
0.263528,-0.349874,-0.241125,0.278555
0.371340,0.231785,-0.241625,0.604696
0.409494,-0.153523,-0.242375,0.311275
0.188616,0.394254,-0.242875,0.424765
0.127195,-0.417985,-0.243125,0.190801
0.427232,0.090108,-0.243625,0.360070
0.331136,-0.283954,-0.244375,0.324790
0.311616,0.304847,-0.244875,0.498821
0.431108,-0.061758,-0.245625,0.289085
0.099147,0.423783,-0.246125,0.381885
0.213084,-0.379334,-0.246375,0.231137
0.396252,0.178988,-0.246875,0.545024
0.382764,-0.205361,-0.247625,0.319687
0.237882,0.363106,-0.248125,0.434112
0.069845,-0.428289,-0.248375,0.000000
0.432470,0.032113,-0.248875,0.290677
0.005815,0.433334,-0.249375,0.345879
0.288329,-0.323348,-0.249625,0.294783
0.347086,0.258784,-0.250125,0.547287
0.416134,-0.117875,-0.250875,0.290143
0.153701,0.403964,-0.251375,0.393970
0.159485,-0.401559,-0.251625,0.198817
0.413685,0.123684,-0.252125,0.405183
0.349502,-0.252789,-0.252875,0.317536
0.282184,0.325842,-0.253375,0.444482
0.012025,-0.430732,-0.253625,0.000000
0.429840,-0.025660,-0.254125,0.274204
0.063098,0.425658,-0.254625,0.364766
0.240919,-0.356366,-0.254875,0.251144
0.375805,0.208696,-0.255375,0.546224
0.393867,-0.171082,-0.256125,0.295641
0.204719,0.377139,-0.256625,0.401568
0.103764,-0.416231,-0.256875,0.182421
0.423413,0.066931,-0.257375,0.287487
0.310410,-0.294987,-0.258125,0.300441
0.320769,0.283232,-0.258625,0.482967
0.419496,-0.082145,-0.259375,0.272914
0.118421,0.410416,-0.259875,0.368821
0.189844,-0.382484,-0.260125,0.210975
0.397333,0.155567,-0.260625,0.454430
0.364818,-0.220433,-0.261375,0.302815
0.251303,0.343902,-0.261875,0.404664
0.046983,-0.423182,-0.262125,0.000000
0.425361,0.009799,-0.262625,0.255054
0.027406,0.424281,-0.263125,0.349665
0.266292,-0.331243,-0.263375,0.268075
0.352998,0.236141,-0.263875,0.514076
0.401737,-0.136312,-0.264625,0.273694
0.170787,0.387996,-0.265125,0.370480
0.136104,-0.401313,-0.265375,0.188420
0.411370,0.100424,-0.265875,0.315817
0.329622,-0.265067,-0.266625,0.296370
0.292651,0.304959,-0.267125,0.426130
0.419603,-0.046646,-0.267875,0.252500
0.083089,0.413607,-0.268375,0.350761
0.218038,-0.360971,-0.268625,0.227327
0.378365,0.185505,-0.269125,0.479254
0.376998,-0.187189,-0.269875,0.282927
0.219264,0.358916,-0.270375,0.370172
0.080735,-0.412606,-0.270625,0.000000
0.417764,0.044319,-0.271125,0.236834
0.289022,-0.304221,-0.271875,0.276022
0.328070,0.261116,-0.272375,0.465831
0.406359,-0.101365,-0.273125,0.256630
0.136397,0.395633,-0.273625,0.343792
0.166606,-0.383712,-0.273875,0.196802
0.396498,0.132318,-0.274375,0.365609
0.345844,-0.233877,-0.275125,0.286122
0.263009,0.323816,-0.275625,0.379974
0.024790,-0.416267,-0.275875,0.000000
0.416510,-0.011688,-0.276375,0.229780
0.048018,0.413563,-0.276875,0.337935
0.243853,-0.337250,-0.277125,0.242947
0.356991,0.213264,-0.277625,0.472047
0.385988,-0.153365,-0.278375,0.261874
0.186372,0.370802,-0.278875,0.337737
0.113002,-0.399149,-0.279125,0.182256
0.407169,0.077610,-0.279625,0.245001
0.308951,-0.275571,-0.280375,0.274761
0.301279,0.283443,-0.280875,0.414785
0.407747,-0.066555,-0.281625,0.240764
0.101864,0.400037,-0.282125,0.324014
0.195029,-0.363632,-0.282375,0.208863
0.378975,0.162357,-0.282875,0.407340
0.358980,-0.201718,-0.283625,0.271567
0.232135,0.339685,-0.284125,0.340204
0.058260,-0.407108,-0.284375,0.000000
0.410297,0.022427,-0.284875,0.205335
0.013518,0.410339,-0.285375,0.325005
0.267099,-0.311571,-0.285625,0.251733
0.333446,0.238634,-0.286125,0.443946
0.391760,-0.119276,-0.286875,0.243840
0.152938,0.379507,-0.287375,0.309664
0.143520,-0.382980,-0.287625,0.188197
0.393722,0.109394,-0.288125,0.285272
0.325948,-0.245580,-0.288875,0.268469
0.272898,0.302966,-0.289375,0.366265
0.003422,-0.407561,-0.289625,0.000000
0.405945,-0.032194,-0.290125,0.220512
0.067501,0.401224,-0.290625,0.311408
0.221152,-0.341297,-0.290875,0.221360
0.359008,0.190300,-0.291375,0.422931
0.368966,-0.168899,-0.292125,0.253945
0.200331,0.352474,-0.292625,0.303810
0.090335,-0.395049,-0.292875,0.000000
0.401076,0.055402,-0.293375,0.196460
0.287610,-0.284203,-0.294125,0.252363
0.307981,0.261426,-0.294625,0.406108
0.394320,-0.085237,-0.295375,0.229205
0.119275,0.385008,-0.295875,0.288627
0.172041,-0.364296,-0.296125,0.196291
0.377597,0.139406,-0.296625,0.334865
0.339909,-0.214546,-0.297375,0.259541
0.243217,0.319556,-0.297875,0.320917
0.036500,-0.399736,-0.298125,0.000000
0.401025,0.001411,-0.298625,0.195726
0.033623,0.399241,-0.299125,0.302869
0.244777,-0.316952,-0.299375,0.229203
0.336823,0.215928,-0.299875,0.415790
0.375767,-0.135733,-0.300625,0.236104
0.167906,0.362120,-0.301125,0.272833
0.120743,-0.380256,-0.301375,0.183700
0.388987,0.086954,-0.301875,0.221024
0.305245,-0.255429,-0.302625,0.249044
0.280868,0.281475,-0.303125,0.362656
0.393702,-0.051562,-0.303875,0.213701
0.085702,0.387313,-0.304375,0.275491
0.198336,-0.343317,-0.304625,0.204862
0.358993,0.167399,-0.305125,0.368807
0.350760,-0.182777,-0.305875,0.247299
0.212535,0.333112,-0.306375,0.278723
0.068263,-0.389000,-0.306625,0.000000
0.393092,0.033960,-0.307125,0.000000
0.000536,0.394166,-0.307625,0.293064
0.265728,-0.290863,-0.307875,0.230220
0.312670,0.239044,-0.308375,0.394960
0.379378,-0.102538,-0.309125,0.220594
0.135177,0.368591,-0.309625,0.250226
0.149229,-0.362916,-0.309875,0.188677
0.374196,0.116812,-0.310375,0.268479
0.319891,-0.225546,-0.311125,0.245089
0.252392,0.298644,-0.311625,0.315852
0.015617,-0.390500,-0.311875,0.000000
0.389971,-0.018564,-0.312375,0.194011
0.052532,0.386458,-0.312875,0.269225
0.222198,-0.320282,-0.313125,0.210227
0.338132,0.193147,-0.313625,0.381232
0.358457,-0.150589,-0.314375,0.231892
0.181162,0.343561,-0.314875,0.242690
0.098437,-0.375508,-0.315125,0.181082
0.382276,0.065163,-0.315625,0.000000
0.283856,-0.263311,-0.316375,0.228329
0.286815,0.259475,-0.316875,0.363198
0.379823,-0.069631,-0.317625,0.206605
0.102462,0.371884,-0.318125,0.236647
0.175558,-0.343244,-0.318375,0.193583
0.356895,0.144722,-0.318875,0.313344
0.331464,-0.194862,-0.319625,0.238952
0.222853,0.312820,-0.320125,0.269216
0.046956,-0.380992,-0.320375,0.000000
0.383221,0.013454,-0.320875,0.000000
0.020079,0.382511,-0.321375,0.266186
0.243443,-0.295453,-0.321625,0.210199
0.315259,0.216443,-0.322125,0.377798
0.362983,-0.118301,-0.322875,0.215713
0.149416,0.350861,-0.323375,0.216714
0.126758,-0.359443,-0.323625,0.184045
0.368737,0.094742,-0.324125,0.215507
0.299038,-0.234590,-0.324875,0.227722
0.259543,0.277071,-0.325375,0.321486
0.377159,-0.037329,-0.326125,0.190815
0.070080,0.372028,-0.326625,0.231358
0.199513,-0.321477,-0.326875,0.195766
0.337302,0.170448,-0.327375,0.341391
0.339909,-0.163694,-0.328125,0.228011
0.192561,0.323923,-0.328625,0.227715
0.076774,-0.368710,-0.328875,0.000000
0.373576,0.044193,-0.329375,0.000000
0.261911,-0.269110,-0.330125,0.208030
0.290636,0.237103,-0.330625,0.360787
0.364355,-0.086234,-0.331375,0.200785
0.117618,0.355000,-0.331875,0.201804
0.152980,-0.341013,-0.332125,0.185724
0.352662,0.122435,-0.332625,0.262355
0.311179,-0.205010,-0.333375,0.226965
0.231152,0.291713,-0.333875,0.274926
0.026589,-0.371017,-0.334125,0.000000
0.371471,-0.005942,-0.334625,0.000000
0.038349,0.369081,-0.335125,0.232346
0.220899,-0.297871,-0.335375,0.193674
0.315657,0.193774,-0.335875,0.353078
0.345201,-0.132362,-0.336625,0.212851
0.161835,0.331898,-0.337125,0.196771
0.104797,-0.353830,-0.337375,0.000000
0.361189,0.073371,-0.337875,0.180452
0.277469,-0.241545,-0.338625,0.208592
0.264547,0.254969,-0.339125,0.329765
0.362618,-0.054708,-0.339875,0.186164
0.086091,0.355996,-0.340375,0.196634
0.176878,-0.320451,-0.340625,0.184964
0.334261,0.147997,-0.341125,0.299489
0.320213,-0.174887,-0.341875,0.221403
0.201952,0.303306,-0.342375,0.230586
0.055931,-0.359833,-0.342625,0.000000
0.362875,0.024227,-0.343125,0.000000
0.007581,0.363131,-0.343625,0.235894
0.239546,-0.272705,-0.343875,0.189985
0.292220,0.214507,-0.344375,0.350262
0.347345,-0.101193,-0.345125,0.196556
0.130999,0.336723,-0.345625,0.000000
0.130772,-0.336555,-0.345875,0.000000
0.346238,0.100714,-0.346375,0.221804
0.290010,-0.213069,-0.347125,0.211302
0.237289,0.269909,-0.347625,0.288845
0.007346,-0.359067,-0.347875,0.000000
0.357850,-0.024041,-0.348375,0.000000
0.055159,0.353898,-0.348875,0.199271
0.198247,-0.298010,-0.349125,0.180631
0.313772,0.171200,-0.349625,0.321683
0.326104,-0.144547,-0.350375,0.209147
0.172265,0.311787,-0.350875,0.195419
0.083528,-0.346026,-0.351125,0.000000
0.351516,0.052883,-0.351625,0.000000
0.255309,-0.246271,-0.352375,0.189734
0.267273,0.232475,-0.352875,0.332047
0.346378,-0.070512,-0.353625,0.180999
0.100382,0.338407,-0.354125,0.000000
0.154462,-0.317112,-0.354375,0.000000
0.328932,0.125967,-0.354875,0.260473
0.299457,-0.184001,-0.355625,0.210621
0.209175,0.281817,-0.356125,0.246337
0.036100,-0.348846,-0.356375,0.000000
0.350158,0.005455,-0.356875,0.000000
0.025142,0.348785,-0.357375,0.206957
0.216904,-0.273966,-0.357625,0.000000
0.291452,0.191840,-0.358125,0.329651
0.328846,-0.114320,-0.358875,0.192712
0.142421,0.317121,-0.359375,0.000000
0.109115,-0.329794,-0.359625,0.000000
0.337566,0.079745,-0.360125,0.194904
0.268070,-0.218879,-0.360875,0.193538
0.241113,0.247534,-0.361375,0.301009
0.342364,-0.040645,-0.362125,0.000000
0.070314,0.336985,-0.362625,0.000000
0.175649,-0.295752,-0.362875,0.000000
0.309500,0.148891,-0.363375,0.287167
0.305762,-0.154670,-0.364125,0.202426
0.180528,0.290617,-0.364625,0.210270
0.063144,-0.335975,-0.364875,0.000000
0.339677,0.033477,-0.365375,0.000000
0.232690,-0.248612,-0.366125,0.000000
0.267579,0.209732,-0.366625,0.322936
0.328464,-0.084540,-0.367375,0.000000
0.112752,0.319304,-0.367875,0.000000
0.132441,-0.311357,-0.368125,0.000000
0.321226,0.104544,-0.368625,0.228829
0.277737,-0.190852,-0.369375,0.196186
0.214053,0.259564,-0.369875,0.264892
0.017483,-0.335711,-0.370125,0.000000
0.335403,-0.011914,-0.370625,0.000000
0.041124,0.332528,-0.371125,0.183539
0.194136,-0.272749,-0.371375,0.000000
0.288198,0.169266,-0.371875,0.300883
0.308905,-0.125412,-0.372625,0.187678
0.151683,0.296260,-0.373125,0.185607
0.088200,-0.320643,-0.373375,0.000000
0.326573,0.059729,-0.373875,0.180737
0.245473,-0.222259,-0.374625,0.000000
0.242453,0.224717,-0.375125,0.302968
0.325013,-0.055541,-0.375875,0.000000
0.083597,0.318360,-0.376375,0.000000
0.153274,-0.290965,-0.376625,0.000000
0.302722,0.127027,-0.377125,0.254378
0.284247,-0.162524,-0.377875,0.192180
0.186422,0.268475,-0.378375,0.232081
0.043852,-0.323605,-0.378625,0.000000
0.325620,0.015365,-0.379125,0.000000
0.013138,0.325134,-0.379625,0.196127
0.209749,-0.248395,-0.379875,0.000000
0.265303,0.186893,-0.380375,0.301875
0.308898,-0.096569,-0.381125,0.000000
0.122980,0.298728,-0.381625,0.000000
0.111004,-0.303067,-0.381875,0.000000
0.311039,0.083929,-0.382375,0.206478
0.255146,-0.195233,-0.383125,0.000000
0.216389,0.236659,-0.383625,0.275859
0.000302,-0.320375,-0.383875,0.000000
0.318577,-0.027656,-0.384375,0.000000
0.055297,0.314346,-0.384875,0.000000
0.171401,-0.268887,-0.385125,0.000000
0.282306,0.146958,-0.385625,0.269048
0.287566,-0.134238,-0.386375,0.180674
0.158560,0.274202,-0.386875,0.208165
0.068238,-0.308995,-0.387125,0.000000
0.313170,0.040883,-0.387625,0.000000
0.222338,-0.223004,-0.388375,0.000000
0.241114,0.201594,-0.388875,0.291185
0.305781,-0.068487,-0.389625,0.000000
0.094769,0.298029,-0.390125,0.000000
0.131304,-0.283490,-0.390375,0.000000
0.293295,0.105805,-0.390875,0.227117
0.261626,-0.167874,-0.391625,0.000000
0.189719,0.245448,-0.392125,0.249288
0.025879,-0.308824,-0.392375,0.000000
0.309270,-0.001217,-0.392875,0.000000
0.028192,0.307346,-0.393375,0.187065
0.186628,-0.245417,-0.393625,0.000000
0.260252,0.164117,-0.394125,0.273443
0.287687,-0.106348,-0.394875,0.000000
0.130816,0.276705,-0.395375,0.195415
0.090356,-0.292090,-0.395625,0.000000
0.298238,0.064338,-0.396125,0.192301
0.231774,-0.196904,-0.396875,0.000000
0.215948,0.213213,-0.397375,0.273054
0.299621,-0.041514,-0.398125,0.000000
0.067403,0.294202,-0.398625,0.180330
0.148867,-0.262178,-0.398875,0.000000
0.273587,0.125100,-0.399375,0.239779
0.264858,-0.140535,-0.400125,0.000000
0.162788,0.250997,-0.400625,0.228875
0.049456,-0.294709,-0.400875,0.000000
0.297234,0.023448,-0.401375,0.000000
0.002622,0.297472,-0.401875,0.203939
0.198780,-0.220866,-0.402125,0.000000
0.236858,0.178302,-0.402625,0.268675
0.284630,-0.079211,-0.403375,0.000000
0.103551,0.275975,-0.403875,0.193274
0.109935,-0.273125,-0.404125,0.000000
0.281033,0.085436,-0.404625,0.206781
0.237951,-0.170442,-0.405375,0.000000
0.190141,0.221612,-0.405875,0.253542
0.009482,-0.291501,-0.406125,0.000000
0.290517,-0.016001,-0.406625,0.000000
0.041238,0.287313,-0.407125,0.193648
0.163471,-0.239422,-0.407375,0.000000
0.252183,0.141569,-0.407875,0.244829
0.264812,-0.113578,-0.408625,0.000000
0.135959,0.253243,-0.409125,0.217240
0.070723,-0.278227,-0.409375,0.000000
0.282640,0.046014,-0.409875,0.183342
0.207702,-0.195569,-0.410625,0.000000
0.212440,0.189329,-0.411125,0.257414
0.278441,-0.053193,-0.411875,0.000000
0.077134,0.272024,-0.412375,0.199322
0.126710,-0.252359,-0.412625,0.000000
0.261790,0.103892,-0.413125,0.216669
0.240785,-0.143979,-0.413875,0.000000
0.164045,0.226677,-0.414375,0.237556
0.032114,-0.277588,-0.414625,0.000000
0.278589,0.007702,-0.415125,0.000000
0.016639,0.277451,-0.415625,0.210817
0.174911,-0.215533,-0.415875,0.000000
0.229377,0.154978,-0.416375,0.243166
0.261479,-0.087381,-0.417125,0.000000
0.109604,0.252143,-0.417625,0.214224
0.089378,-0.259600,-0.417875,0.000000
0.265680,0.066156,-0.418375,0.192549
0.213252,-0.169876,-0.419125,0.000000
0.187338,0.197026,-0.419625,0.243764
0.269189,-0.028670,-0.420375,0.000000
0.051945,0.264889,-0.420875,0.210615
0.140424,-0.230076,-0.421125,0.000000
0.240770,0.119424,-0.421625,0.221789
0.240209,-0.117894,-0.422375,0.000000
0.138033,0.228306,-0.422875,0.227440
0.052359,-0.261197,-0.423125,0.000000
0.263983,0.029235,-0.423625,0.000000
0.182988,-0.190843,-0.424375,0.000000
0.205483,0.165099,-0.424875,0.236251
0.254869,-0.062331,-0.425625,0.000000
0.084113,0.247674,-0.426125,0.217480
0.105115,-0.239071,-0.426375,0.000000
0.246571,0.083549,-0.426875,0.200366
0.215303,-0.144158,-0.427625,0.000000
0.161911,0.201231,-0.428125,0.231345
0.016515,-0.257337,-0.428375,0.000000
0.256963,-0.006026,-0.428875,0.000000
0.028376,0.254621,-0.429375,0.224349
0.150823,-0.206578,-0.429625,0.000000
0.218253,0.131751,-0.430125,0.222142
0.236169,-0.092580,-0.430875,0.000000
0.112494,0.226408,-0.431375,0.222783
0.069869,-0.242525,-0.431625,0.000000
0.246863,0.048234,-0.432125,0.182379
0.187511,-0.165707,-0.432875,0.000000
0.180837,0.171709,-0.433375,0.226457
0.245005,-0.038833,-0.434125,0.000000
0.059892,0.239821,-0.434625,0.223611
0.117624,-0.216906,-0.434875,0.000000
0.225549,0.097859,-0.435375,0.206004
0.213729,-0.118807,-0.436125,0.000000
0.136536,0.201783,-0.436625,0.221715
0.035560,-0.240574,-0.436875,0.000000
0.241863,0.014338,-0.437375,0.000000
0.006836,0.241286,-0.437875,0.237440
0.157648,-0.182191,-0.438125,0.000000
0.194537,0.140582,-0.438625,0.218009
0.228612,-0.068455,-0.439375,0.000000
0.087838,0.220895,-0.439875,0.221050
0.084279,-0.221782,-0.440125,0.000000
0.227406,0.064314,-0.440625,0.188994
0.188277,-0.140499,-0.441375,0.000000
0.155794,0.174570,-0.441875,0.215997
0.003036,-0.233487,-0.442125,0.000000
0.231912,-0.017317,-0.442625,0.000000
0.037372,0.228568,-0.443125,0.229114
0.126576,-0.193383,-0.443375,0.000000
0.202861,0.108731,-0.443875,0.208105
0.208394,-0.094236,-0.444625,0.000000
0.111617,0.198508,-0.445125,0.214035
0.051676,-0.221293,-0.445375,0.000000
0.223991,0.031993,-0.445875,0.000000
0.160614,-0.157256,-0.446625,0.000000
0.169939,0.145602,-0.447125,0.210412
0.217475,-0.045962,-0.447875,0.000000
0.064505,0.211658,-0.448375,0.218922
0.095190,-0.199184,-0.448625,0.000000
0.205789,0.077055,-0.449125,0.194936
0.185055,-0.115616,-0.449875,0.000000
0.130729,0.173413,-0.450375,0.205619
0.020694,-0.215659,-0.450625,0.000000
0.215600,0.001752,-0.451125,0.000000
0.017021,0.213881,-0.451625,0.230661
0.131600,-0.168791,-0.451875,0.000000
0.178761,0.115764,-0.452375,0.205643
0.199128,-0.070893,-0.453125,0.000000
0.087582,0.191190,-0.453625,0.206116
0.064401,-0.199625,-0.453875,0.000000
0.203433,0.046460,-0.454375,0.000000
0.159384,-0.132129,-0.455125,0.000000
0.144782,0.146438,-0.455625,0.200498
0.202650,-0.025592,-0.456375,0.000000
0.042973,0.198541,-0.456875,0.213690
0.102141,-0.174940,-0.457125,0.000000
0.182176,0.085973,-0.457625,0.197427
0.177549,-0.091481,-0.458375,0.000000
0.106038,0.167898,-0.458875,0.194677
0.035121,-0.194861,-0.459125,0.000000
0.196027,0.017845,-0.459625,0.000000
0.132239,-0.143415,-0.460375,0.000000
0.153489,0.118471,-0.460875,0.198610
0.185675,-0.049267,-0.461625,0.000000
0.064901,0.179522,-0.462125,0.196244
0.073176,-0.175655,-0.462375,0.000000
0.180217,0.057171,-0.462875,0.183408
0.153508,-0.107179,-0.463625,0.000000
0.119391,0.142597,-0.464125,0.188898
0.008260,-0.185169,-0.464375,0.000000
0.183926,-0.007906,-0.464875,0.000000
0.023791,0.181274,-0.465375,0.204265
0.104540,-0.149214,-0.465625,0.000000
0.156671,0.090453,-0.466125,0.194320
0.165312,-0.068554,-0.466875,0.000000
0.082139,0.157524,-0.467375,0.182779
0.045670,-0.171000,-0.467625,0.000000
0.173032,0.030316,-0.468125,0.000000
0.127857,-0.117511,-0.468875,0.000000
0.127238,0.116179,-0.469375,0.187869
0.167591,-0.029927,-0.470125,0.000000
0.044101,0.162994,-0.470625,0.184823
0.077261,-0.149357,-0.470875,0.000000
0.154238,0.063373,-0.471375,0.183269
0.142292,-0.082771,-0.472125,0.000000
0.094064,0.133333,-0.472625,0.000000
0.020613,-0.161134,-0.472875,0.000000
0.160858,0.006389,-0.473375,0.000000
0.007628,0.159325,-0.473875,0.192193
0.101522,-0.122061,-0.474125,0.000000
0.129236,0.089606,-0.474625,0.185368
0.147571,-0.047344,-0.475375,0.000000
0.059467,0.141445,-0.475875,0.000000
0.051434,-0.143734,-0.476125,0.000000
0.146163,0.038273,-0.476625,0.000000
0.117421,-0.091244,-0.477375,0.000000
0.100062,0.107811,-0.477875,0.000000
0.143992,-0.013582,-0.478625,0.000000
0.025818,0.140615,-0.479125,0.000000
0.075500,-0.120413,-0.479375,0.000000
0.125041,0.063912,-0.479875,0.000000
0.124463,-0.059234,-0.480625,0.000000
0.068998,0.117294,-0.481125,0.000000
0.028169,-0.132229,-0.481375,0.000000
0.132406,0.016282,-0.481875,0.000000
0.091563,-0.093217,-0.482625,0.000000
0.099428,0.081880,-0.483125,0.000000
0.122702,-0.028444,-0.483875,0.000000
0.038462,0.117905,-0.484375,0.000000
0.050877,-0.112027,-0.484625,0.000000
0.114173,0.040228,-0.485125,0.000000
0.098841,-0.064467,-0.485875,0.000000
0.071578,0.091192,-0.486375,0.000000
0.008739,-0.114541,-0.486625,0.000000
0.112728,-0.001284,-0.487125,0.000000
0.010919,0.110012,-0.487625,0.000000
0.065597,-0.087607,-0.487875,0.000000
0.091092,0.056499,-0.488375,0.000000
0.097010,-0.036685,-0.489125,0.000000
0.043990,0.091281,-0.489625,0.000000
0.028872,-0.095859,-0.489875,0.000000
0.095589,0.019877,-0.490375,0.000000
0.071022,-0.061254,-0.491125,0.000000
0.065324,0.063542,-0.491625,0.000000
0.086073,-0.012581,-0.492375,0.000000
0.019393,0.081842,-0.492875,0.000000
0.040263,-0.072157,-0.493125,0.000000
0.072625,0.032556,-0.493625,0.000000
0.065802,-0.035546,-0.494375,0.000000
0.039300,0.059617,-0.494875,0.000000
0.011015,-0.068774,-0.495125,0.000000
0.065831,0.004700,-0.495625,0.000000
0.001011,0.062121,-0.496125,0.000000
0.039870,-0.044969,-0.496375,0.000000
0.044841,0.033235,-0.496875,0.000000
