x,y,z,geometric_likelihood
0.322315,0.340921,-0.172875,0.761997
0.466389,-0.048331,-0.173625,0.349037
0.088885,0.460196,-0.174125,0.355350
0.245268,-0.399296,-0.174375,0.238009
0.419043,0.209337,-0.174875,1.032880
0.420839,-0.205061,-0.175625,0.459967
0.240972,0.401139,-0.176125,0.534764
0.093262,-0.458469,-0.176375,0.000000
0.464680,0.052802,-0.176875,0.575046
0.324435,-0.336439,-0.177625,0.374763
0.363367,0.293660,-0.178125,0.900619
0.453856,-0.109627,-0.178875,0.380709
0.148824,0.442353,-0.179375,0.399304
0.189027,-0.426619,-0.179625,0.000000
0.441329,0.150944,-0.180125,0.867905
0.388069,-0.258238,-0.180875,0.448790
0.291055,0.363855,-0.181375,0.638900
0.031159,-0.464803,-0.181625,0.000000
0.465552,-0.009592,-0.182125,0.417187
0.050235,0.462736,-0.182625,0.326357
0.275474,-0.375061,-0.182875,0.287741
0.397541,0.241527,-0.183375,0.974440
0.433279,-0.168427,-0.184125,0.420784
0.205574,0.416717,-0.184625,0.462026
0.129876,-0.446042,-0.184875,0.000000
0.455493,0.090345,-0.185375,0.649584
0.348612,-0.306312,-0.186125,0.401927
0.335472,0.320359,-0.186625,0.770192
0.458052,-0.071265,-0.187375,0.336319
0.110990,0.449871,-0.187875,0.355579
0.221995,-0.406604,-0.188125,0.206496
0.424269,0.185516,-0.188625,0.920139
0.405099,-0.223677,-0.189375,0.431870
0.258123,0.383823,-0.189875,0.542173
0.068922,-0.457277,-0.190125,0.000000
0.461346,0.028667,-0.190625,0.487511
0.011771,0.461880,-0.191125,0.307060
0.303248,-0.348449,-0.191375,0.333589
0.373458,0.271501,-0.191875,0.878430
0.442391,-0.131096,-0.192625,0.378878
0.169194,0.429041,-0.193125,0.402749
0.165017,-0.430552,-0.193375,0.000000
0.443129,0.126687,-0.193875,0.731787
0.369901,-0.274398,-0.194625,0.408793
0.305546,0.344337,-0.195125,0.650628
0.007295,-0.460191,-0.195375,0.000000
0.458854,-0.032950,-0.195875,0.350670
0.072906,0.454006,-0.196375,0.326660
0.252859,-0.383928,-0.196625,0.251114
0.404376,0.218224,-0.197125,0.906546
0.418927,-0.188005,-0.197875,0.403903
0.223805,0.400698,-0.198375,0.467087
0.105616,-0.446535,-0.198625,0.000000
0.453844,0.066142,-0.199125,0.550932
0.328393,-0.319700,-0.199875,0.363470
0.347021,0.299043,-0.200375,0.769067
0.448139,-0.093380,-0.201125,0.336869
0.132137,0.438049,-0.201625,0.356641
0.198416,-0.412162,-0.201875,0.000000
0.427724,0.161545,-0.202375,0.802500
0.388163,-0.240976,-0.203125,0.399592
0.273856,0.365431,-0.203625,0.551199
0.044902,-0.454333,-0.203875,0.000000
0.456296,0.005007,-0.204375,0.413149
0.034887,0.454763,-0.204875,0.309439
0.281394,-0.358805,-0.205125,0.296484
0.381844,0.248825,-0.205625,0.844715
0.429476,-0.151524,-0.206375,0.371149
0.188397,0.414378,-0.206875,0.407168
0.140955,-0.432702,-0.207125,0.000000
0.443146,0.102534,-0.207625,0.617431
0.350734,-0.289077,-0.208375,0.373229
0.318472,0.323955,-0.208875,0.659648
0.450519,-0.055591,-0.209625,0.299838
0.094717,0.443707,-0.210125,0.325505
0.229820,-0.391056,-0.210375,0.219860
0.409442,0.194652,-0.210875,0.827876
0.403285,-0.206340,-0.211625,0.380908
0.240683,0.383503,-0.212125,0.473407
0.081559,-0.445247,-0.212375,0.000000
0.450439,0.042299,-0.212875,0.471410
0.307392,-0.331473,-0.213625,0.329815
0.356891,0.277091,-0.214125,0.758922
0.436701,-0.114545,-0.214875,0.335197
0.152205,0.424791,-0.215375,0.359666
0.174664,-0.415931,-0.215625,0.000000
0.429380,0.137559,-0.216125,0.689205
0.370123,-0.256855,-0.216875,0.368184
0.288075,0.346065,-0.217375,0.561636
0.021340,-0.449649,-0.217625,0.000000
0.449551,-0.018043,-0.218125,0.351785
0.057245,0.446011,-0.218625,0.307958
0.258995,-0.367444,-0.218875,0.262967
0.388469,0.225757,-0.219375,0.801985
0.415181,-0.170790,-0.220125,0.357427
0.206321,0.398442,-0.220625,0.412795
0.116977,-0.433048,-0.220875,0.000000
0.441374,0.078626,-0.221375,0.526118
0.330673,-0.302185,-0.222125,0.343406
0.329754,0.302820,-0.222625,0.663696
0.440586,-0.077381,-0.223375,0.297107
0.115539,0.431892,-0.223875,0.325459
0.206486,-0.396398,-0.224125,0.194320
0.412700,0.170944,-0.224625,0.741105
0.386437,-0.223321,-0.225375,0.355628
0.256105,0.365227,-0.225875,0.482007
0.057846,-0.442178,-0.226125,0.000000
0.445288,0.018956,-0.226625,0.405798
0.020034,0.444986,-0.227125,0.298470
0.285729,-0.341554,-0.227375,0.298998
0.365017,0.254628,-0.227875,0.741605
0.423797,-0.134635,-0.228625,0.329631
0.171071,0.410166,-0.229125,0.364711
0.150877,-0.417880,-0.229375,0.000000
0.429220,0.113699,-0.229875,0.588558
0.351078,-0.271212,-0.230625,0.341207
0.300691,0.325832,-0.231125,0.571167
0.441142,-0.040344,-0.231875,0.303563
0.078710,0.435668,-0.232375,0.304797
0.236181,-0.374305,-0.232625,0.233629
0.393286,0.202432,-0.233125,0.750071
0.399583,-0.188775,-0.233875,0.339608
0.222852,0.381320,-0.234375,0.420400
0.093226,-0.431579,-0.234625,0.000000
0.437812,0.055104,-0.235125,0.453971
0.309832,-0.313636,-0.235875,0.317853
0.339316,0.281054,-0.236375,0.662465
0.429105,-0.098187,-0.237125,0.297231
0.135243,0.418621,-0.237625,0.327732
0.182994,-0.399911,-0.237875,0.000000
0.414123,0.147241,-0.238375,0.650987
0.368477,-0.238839,-0.239125,0.331954
0.269972,0.345970,-0.239625,0.491792
0.034620,-0.437334,-0.239875,0.000000
0.438413,-0.003744,-0.240375,0.351308
0.042032,0.436134,-0.240875,0.294052
0.263528,-0.349874,-0.241125,0.270317
0.371340,0.231785,-0.241625,0.717572
0.409494,-0.153523,-0.242375,0.319887
0.188616,0.394254,-0.242875,0.371974
0.127195,-0.417985,-0.243125,0.000000
0.427232,0.090108,-0.243625,0.504799
0.331136,-0.283954,-0.244375,0.319412
0.311616,0.304847,-0.244875,0.577735
0.431108,-0.061758,-0.245625,0.267322
0.099147,0.423783,-0.246125,0.302353
0.213084,-0.379334,-0.246375,0.209196
0.396252,0.178988,-0.246875,0.688106
0.382764,-0.205361,-0.247625,0.320673
0.237882,0.363106,-0.248125,0.429636
0.069845,-0.428289,-0.248375,0.000000
0.432470,0.032113,-0.248875,0.395508
0.005815,0.433334,-0.249375,0.288069
0.288329,-0.323348,-0.249625,0.294125
0.347086,0.258784,-0.250125,0.656538
0.416134,-0.117875,-0.250875,0.294719
0.153701,0.403964,-0.251375,0.332791
0.159485,-0.401559,-0.251625,0.000000
0.413685,0.123684,-0.252125,0.564345
0.349502,-0.252789,-0.252875,0.312348
0.282184,0.325842,-0.253375,0.500307
0.012025,-0.430732,-0.253625,0.000000
0.429840,-0.025660,-0.254125,0.306916
0.063098,0.425658,-0.254625,0.287385
0.240919,-0.356366,-0.254875,0.244576
0.375805,0.208696,-0.255375,0.684809
0.393867,-0.171082,-0.256125,0.307198
0.204719,0.377139,-0.256625,0.381306
0.103764,-0.416231,-0.256875,0.000000
0.423413,0.066931,-0.257375,0.437052
0.310410,-0.294987,-0.258125,0.301065
0.320769,0.283232,-0.258625,0.581031
0.419496,-0.082145,-0.259375,0.265096
0.118421,0.410416,-0.259875,0.302279
0.189844,-0.382484,-0.260125,0.189518
0.397333,0.155567,-0.260625,0.617518
0.364818,-0.220433,-0.261375,0.303455
0.251303,0.343902,-0.261875,0.438298
0.046983,-0.423182,-0.262125,0.000000
0.425361,0.009799,-0.262625,0.346731
0.027406,0.424281,-0.263125,0.279406
0.266292,-0.331243,-0.263375,0.271407
0.352998,0.236141,-0.263875,0.644976
0.401737,-0.136312,-0.264625,0.289087
0.170787,0.387996,-0.265125,0.340875
0.136104,-0.401313,-0.265375,0.000000
0.411370,0.100424,-0.265875,0.486991
0.329622,-0.265067,-0.266625,0.296938
0.292651,0.304959,-0.267125,0.506151
0.419603,-0.046646,-0.267875,0.271800
0.083089,0.413607,-0.268375,0.281063
0.218038,-0.360971,-0.268625,0.222745
0.378365,0.185505,-0.269125,0.640782
0.376998,-0.187189,-0.269875,0.293719
0.219264,0.358916,-0.270375,0.390875
0.080735,-0.412606,-0.270625,0.000000
0.417764,0.044319,-0.271125,0.381782
0.289022,-0.304221,-0.271875,0.283914
0.328070,0.261116,-0.272375,0.581126
0.406359,-0.101365,-0.273125,0.265670
0.136397,0.395633,-0.273625,0.305818
0.166606,-0.383712,-0.273875,0.000000
0.396498,0.132318,-0.274375,0.543207
0.345844,-0.233877,-0.275125,0.289586
0.263009,0.323816,-0.275625,0.444054
0.024790,-0.416267,-0.275875,0.000000
0.416510,-0.011688,-0.276375,0.305966
0.048018,0.413563,-0.276875,0.268470
0.243853,-0.337250,-0.277125,0.250548
0.356991,0.213264,-0.277625,0.624849
0.385988,-0.153365,-0.278375,0.280948
0.186372,0.370802,-0.278875,0.350986
0.113002,-0.399149,-0.279125,0.000000
0.407169,0.077610,-0.279625,0.420640
0.308951,-0.275571,-0.280375,0.284079
0.301279,0.283443,-0.280875,0.509684
0.407747,-0.066555,-0.281625,0.244149
0.101864,0.400037,-0.282125,0.277667
0.195029,-0.363632,-0.282375,0.204806
0.378975,0.162357,-0.282875,0.585275
0.358980,-0.201718,-0.283625,0.281522
0.232135,0.339685,-0.284125,0.397621
0.058260,-0.407108,-0.284375,0.000000
0.410297,0.022427,-0.284875,0.335859
0.013518,0.410339,-0.285375,0.262575
0.267099,-0.311571,-0.285625,0.267146
0.333446,0.238634,-0.286125,0.576455
0.391760,-0.119276,-0.286875,0.263521
0.152938,0.379507,-0.287375,0.313454
0.143520,-0.382980,-0.287625,0.000000
0.393722,0.109394,-0.288125,0.471006
0.325948,-0.245580,-0.288875,0.278686
0.272898,0.302966,-0.289375,0.446613
0.003422,-0.407561,-0.289625,0.000000
0.405945,-0.032194,-0.290125,0.272614
0.067501,0.401224,-0.290625,0.258599
0.221152,-0.341297,-0.290875,0.232594
0.359008,0.190300,-0.291375,0.593190
0.368966,-0.168899,-0.292125,0.271793
0.200331,0.352474,-0.292625,0.360119
0.090335,-0.395049,-0.292875,0.000000
0.401076,0.055402,-0.293375,0.365245
0.287610,-0.284203,-0.294125,0.271971
0.307981,0.261426,-0.294625,0.511186
0.394320,-0.085237,-0.295375,0.242172
0.119275,0.385008,-0.295875,0.279439
0.172041,-0.364296,-0.296125,0.189858
0.377597,0.139406,-0.296625,0.521575
0.339909,-0.214546,-0.297375,0.271691
0.243217,0.319556,-0.297875,0.399691
0.036500,-0.399736,-0.298125,0.000000
0.401025,0.001411,-0.298625,0.297838
0.033623,0.399241,-0.299125,0.249128
0.244777,-0.316952,-0.299375,0.251469
0.336823,0.215928,-0.299875,0.563919
0.375767,-0.135733,-0.300625,0.258886
0.167906,0.362120,-0.301125,0.323555
0.120743,-0.380256,-0.301375,0.000000
0.388987,0.086954,-0.301875,0.405365
0.305245,-0.255429,-0.302625,0.269490
0.280868,0.281475,-0.303125,0.447456
0.393702,-0.051562,-0.303875,0.245377
0.085702,0.387313,-0.304375,0.253519
0.198336,-0.343317,-0.304625,0.217631
0.358993,0.167399,-0.305125,0.549330
0.350760,-0.182777,-0.305875,0.263217
0.212535,0.333112,-0.306375,0.364767
0.068263,-0.389000,-0.306625,0.000000
0.393092,0.033960,-0.307125,0.320026
0.000536,0.394166,-0.307625,0.247341
0.265728,-0.290863,-0.307875,0.259992
0.312670,0.239044,-0.308375,0.509138
0.379378,-0.102538,-0.309125,0.242454
0.135177,0.368591,-0.309625,0.287004
0.149229,-0.362916,-0.309875,0.000000
0.374196,0.116812,-0.310375,0.455330
0.319891,-0.225546,-0.311125,0.263808
0.252392,0.298644,-0.311625,0.398078
0.015617,-0.390500,-0.311875,0.000000
0.389971,-0.018564,-0.312375,0.267029
0.052532,0.386458,-0.312875,0.239047
0.222198,-0.320282,-0.313125,0.237770
0.338132,0.193147,-0.313625,0.540828
0.358457,-0.150589,-0.314375,0.252844
0.181162,0.343561,-0.314875,0.332257
0.098437,-0.375508,-0.315125,0.000000
0.382276,0.065163,-0.315625,0.349555
0.283856,-0.263311,-0.316375,0.260715
0.286815,0.259475,-0.316875,0.447517
0.379823,-0.069631,-0.317625,0.222912
0.102462,0.371884,-0.318125,0.256049
0.175558,-0.343244,-0.318375,0.204961
0.356895,0.144722,-0.318875,0.495836
0.331464,-0.194862,-0.319625,0.256059
0.222853,0.312820,-0.320125,0.363698
0.046956,-0.380992,-0.320375,0.000000
0.383221,0.013454,-0.320875,0.284231
0.020079,0.382511,-0.321375,0.235840
0.243443,-0.295453,-0.321625,0.248601
0.315259,0.216443,-0.322125,0.500758
0.362983,-0.118301,-0.322875,0.240084
0.149416,0.350861,-0.323375,0.297937
0.126758,-0.359443,-0.323625,0.000000
0.368737,0.094742,-0.324125,0.392781
0.299038,-0.234590,-0.324875,0.256963
0.259543,0.277071,-0.325375,0.395434
0.377159,-0.037329,-0.326125,0.241811
0.070080,0.372028,-0.326625,0.236572
0.199513,-0.321477,-0.326875,0.226073
0.337302,0.170448,-0.327375,0.506609
0.339909,-0.163694,-0.328125,0.246726
0.192561,0.323923,-0.328625,0.335825
0.076774,-0.368710,-0.328875,0.000000
0.373576,0.044193,-0.329375,0.305082
0.261911,-0.269110,-0.330125,0.251911
0.290636,0.237103,-0.330625,0.445690
0.364355,-0.086234,-0.331375,0.224551
0.117618,0.355000,-0.331875,0.266109
0.152980,-0.341013,-0.332125,0.194156
0.352662,0.122435,-0.332625,0.437941
0.311179,-0.205010,-0.333375,0.250204
0.231152,0.291713,-0.333875,0.358997
0.026589,-0.371017,-0.334125,0.000000
0.371471,-0.005942,-0.334625,0.256470
0.038349,0.369081,-0.335125,0.230421
0.220899,-0.297871,-0.335375,0.238259
0.315657,0.193774,-0.335875,0.483769
0.345201,-0.132362,-0.336625,0.236110
0.161835,0.331898,-0.337125,0.307495
0.104797,-0.353830,-0.337375,0.000000
0.361189,0.073371,-0.337875,0.339114
0.277469,-0.241545,-0.338625,0.250263
0.264547,0.254969,-0.339125,0.393396
0.362618,-0.054708,-0.339875,0.219122
0.086091,0.355996,-0.340375,0.243802
0.176878,-0.320451,-0.340625,0.215812
0.334261,0.147997,-0.341125,0.463351
0.320213,-0.174887,-0.341875,0.241364
0.201952,0.303306,-0.342375,0.333559
0.055931,-0.359833,-0.342625,0.000000
0.362875,0.024227,-0.343125,0.271612
0.007581,0.363131,-0.343625,0.234730
0.239546,-0.272705,-0.343875,0.243147
0.292220,0.214507,-0.344375,0.439547
0.347345,-0.101193,-0.345125,0.223392
0.130999,0.336723,-0.345625,0.279807
0.130772,-0.336555,-0.345875,0.185690
0.346238,0.100714,-0.346375,0.382056
0.290010,-0.213069,-0.347125,0.244923
0.237289,0.269909,-0.347625,0.354180
0.007346,-0.359067,-0.347875,0.000000
0.357850,-0.024041,-0.348375,0.233809
0.055159,0.353898,-0.348875,0.234593
0.198247,-0.298010,-0.349125,0.228787
0.313772,0.171200,-0.349625,0.457595
0.326104,-0.144547,-0.350375,0.231510
0.172265,0.311787,-0.350875,0.311785
0.083528,-0.346026,-0.351125,0.000000
0.351516,0.052883,-0.351625,0.297013
0.255309,-0.246271,-0.352375,0.243122
0.267273,0.232475,-0.352875,0.391195
0.346378,-0.070512,-0.353625,0.207023
0.100382,0.338407,-0.354125,0.258643
0.154462,-0.317112,-0.354375,0.206764
0.328932,0.125967,-0.354875,0.415467
0.299457,-0.184001,-0.355625,0.236741
0.209175,0.281817,-0.356125,0.328314
0.036100,-0.348846,-0.356375,0.000000
0.350158,0.005455,-0.356875,0.246558
0.025142,0.348785,-0.357375,0.236977
0.216904,-0.273966,-0.357625,0.234405
0.291452,0.191840,-0.358125,0.426894
0.328846,-0.114320,-0.358875,0.220277
0.142421,0.317121,-0.359375,0.291437
0.109115,-0.329794,-0.359625,0.000000
0.337566,0.079745,-0.360125,0.333753
0.268070,-0.218879,-0.360875,0.239252
0.241113,0.247534,-0.361375,0.351247
0.342364,-0.040645,-0.362125,0.212332
0.070314,0.336985,-0.362625,0.248137
0.175649,-0.295752,-0.362875,0.219747
0.309500,0.148891,-0.363375,0.423740
0.305762,-0.154670,-0.364125,0.227061
0.180528,0.290617,-0.364625,0.310696
0.063144,-0.335975,-0.364875,0.000000
0.339677,0.033477,-0.365375,0.266019
0.232690,-0.248612,-0.366125,0.235201
0.267579,0.209732,-0.366625,0.386391
0.328464,-0.084540,-0.367375,0.205913
0.112752,0.319304,-0.367875,0.275305
0.132441,-0.311357,-0.368125,0.199389
0.321226,0.104544,-0.368625,0.368637
0.277737,-0.190852,-0.369375,0.232065
0.214053,0.259564,-0.369875,0.324010
0.017483,-0.335711,-0.370125,0.000000
0.335403,-0.011914,-0.370625,0.225601
0.041124,0.332528,-0.371125,0.248033
0.194136,-0.272749,-0.371375,0.225431
0.288198,0.169266,-0.371875,0.406857
0.308905,-0.125412,-0.372625,0.216200
0.151683,0.296260,-0.373125,0.297434
0.088200,-0.320643,-0.373375,0.000000
0.326573,0.059729,-0.373875,0.295813
0.245473,-0.222259,-0.374625,0.232376
0.242453,0.224717,-0.375125,0.349298
0.325013,-0.055541,-0.375875,0.189262
0.083597,0.318360,-0.376375,0.266333
0.153274,-0.290965,-0.376625,0.211134
0.302722,0.127027,-0.377125,0.385790
0.284247,-0.162524,-0.377875,0.222707
0.186422,0.268475,-0.378375,0.307734
0.043852,-0.323605,-0.378625,0.000000
0.325620,0.015365,-0.379125,0.242582
0.013138,0.325134,-0.379625,0.255192
0.209749,-0.248395,-0.379875,0.226340
0.265303,0.186893,-0.380375,0.376505
0.308898,-0.096569,-0.381125,0.202792
0.122980,0.298728,-0.381625,0.287894
0.111004,-0.303067,-0.381875,0.194129
0.311039,0.083929,-0.382375,0.327845
0.255146,-0.195233,-0.383125,0.226287
0.216389,0.236659,-0.383625,0.322373
0.000302,-0.320375,-0.383875,0.000000
0.318577,-0.027656,-0.384375,0.204844
0.055297,0.314346,-0.384875,0.264763
0.171401,-0.268887,-0.385125,0.216172
0.282306,0.146958,-0.385625,0.380569
0.287566,-0.134238,-0.386375,0.211861
0.158560,0.274202,-0.386875,0.298880
0.068238,-0.308995,-0.387125,0.000000
0.313170,0.040883,-0.387625,0.267361
0.222338,-0.223004,-0.388375,0.224005
0.241114,0.201594,-0.388875,0.345471
0.305781,-0.068487,-0.389625,0.185596
0.094769,0.298029,-0.390125,0.282526
0.131304,-0.283490,-0.390375,0.203373
0.293295,0.105805,-0.390875,0.348587
0.261626,-0.167874,-0.391625,0.217700
0.189719,0.245448,-0.392125,0.306654
0.025879,-0.308824,-0.392375,0.000000
0.309270,-0.001217,-0.392875,0.222135
0.028192,0.307346,-0.393375,0.268886
0.186628,-0.245417,-0.393625,0.216770
0.260252,0.164117,-0.394125,0.360565
0.287687,-0.106348,-0.394875,0.198790
0.130816,0.276705,-0.395375,0.294579
0.090356,-0.292090,-0.395625,0.190415
0.298238,0.064338,-0.396125,0.295293
0.231774,-0.196904,-0.396875,0.218929
0.215948,0.213213,-0.397375,0.321743
0.299621,-0.041514,-0.398125,0.000000
0.067403,0.294202,-0.398625,0.281049
0.148867,-0.262178,-0.398875,0.207075
0.273587,0.125100,-0.399375,0.351357
0.264858,-0.140535,-0.400125,0.207192
0.162788,0.250997,-0.400625,0.299837
0.049456,-0.294709,-0.400875,0.000000
0.297234,0.023448,-0.401375,0.244796
0.002622,0.297472,-0.401875,0.276893
0.198780,-0.220866,-0.402125,0.214545
0.236858,0.178302,-0.402625,0.337192
0.284630,-0.079211,-0.403375,0.000000
0.103551,0.275975,-0.403875,0.292785
0.109935,-0.273125,-0.404125,0.196613
0.281033,0.085436,-0.404625,0.316236
0.237951,-0.170442,-0.405375,0.211463
0.190141,0.221612,-0.405875,0.307972
0.009482,-0.291501,-0.406125,0.000000
0.290517,-0.016001,-0.406625,0.202440
0.041238,0.287313,-0.407125,0.282709
0.163471,-0.239422,-0.407375,0.207330
0.252183,0.141569,-0.407875,0.340171
0.264812,-0.113578,-0.408625,0.194464
0.135959,0.253243,-0.409125,0.298296
0.070723,-0.278227,-0.409375,0.186679
0.282640,0.046014,-0.409875,0.269957
0.207702,-0.195569,-0.410625,0.210561
0.212440,0.189329,-0.411125,0.318822
0.278441,-0.053193,-0.411875,0.000000
0.077134,0.272024,-0.412375,0.292118
0.126710,-0.252359,-0.412625,0.198738
0.261790,0.103892,-0.413125,0.323628
0.240785,-0.143979,-0.413875,0.201763
0.164045,0.226677,-0.414375,0.302804
0.032114,-0.277588,-0.414625,0.000000
0.278589,0.007702,-0.415125,0.225262
0.016639,0.277451,-0.415625,0.287054
0.174911,-0.215533,-0.415875,0.205617
0.229377,0.154978,-0.416375,0.324393
0.261479,-0.087381,-0.417125,0.000000
0.109604,0.252143,-0.417625,0.298518
0.089378,-0.259600,-0.417875,0.190426
0.265680,0.066156,-0.418375,0.290358
0.213252,-0.169876,-0.419125,0.204353
0.187338,0.197026,-0.419625,0.308792
0.269189,-0.028670,-0.420375,0.000000
0.051945,0.264889,-0.420875,0.292182
0.140424,-0.230076,-0.421125,0.198851
0.240770,0.119424,-0.421625,0.319234
0.240209,-0.117894,-0.422375,0.189623
0.138033,0.228306,-0.422875,0.302618
0.052359,-0.261197,-0.423125,0.000000
0.263983,0.029235,-0.423625,0.249665
0.182988,-0.190843,-0.424375,0.202576
0.205483,0.165099,-0.424875,0.312012
0.254869,-0.062331,-0.425625,0.000000
0.084113,0.247674,-0.426125,0.298326
0.105115,-0.239071,-0.426375,0.191549
0.246571,0.083549,-0.426875,0.300738
0.215303,-0.144158,-0.427625,0.195557
0.161911,0.201231,-0.428125,0.306096
0.016515,-0.257337,-0.428375,0.000000
0.256963,-0.006026,-0.428875,0.208716
0.028376,0.254621,-0.429375,0.293553
0.150823,-0.206578,-0.429625,0.197965
0.218253,0.131751,-0.430125,0.310287
0.236169,-0.092580,-0.430875,0.000000
0.112494,0.226408,-0.431375,0.303594
0.069869,-0.242525,-0.431625,0.000000
0.246863,0.048234,-0.432125,0.270404
0.187511,-0.165707,-0.432875,0.197301
0.180837,0.171709,-0.433375,0.306459
0.245005,-0.038833,-0.434125,0.000000
0.059892,0.239821,-0.434625,0.297523
0.117624,-0.216906,-0.434875,0.191889
0.225549,0.097859,-0.435375,0.301992
0.213729,-0.118807,-0.436125,0.000000
0.136536,0.201783,-0.436625,0.307295
0.035560,-0.240574,-0.436875,0.000000
0.241863,0.014338,-0.437375,0.233575
0.006836,0.241286,-0.437875,0.297078
0.157648,-0.182191,-0.438125,0.195640
0.194537,0.140582,-0.438625,0.303772
0.228612,-0.068455,-0.439375,0.000000
0.087838,0.220895,-0.439875,0.303612
0.084279,-0.221782,-0.440125,0.186051
0.227406,0.064314,-0.440625,0.283790
0.188277,-0.140499,-0.441375,0.188860
0.155794,0.174570,-0.441875,0.306799
0.003036,-0.233487,-0.442125,0.000000
0.231912,-0.017317,-0.442625,0.197057
0.037372,0.228568,-0.443125,0.297504
0.126576,-0.193383,-0.443375,0.191618
0.202861,0.108731,-0.443875,0.299675
0.208394,-0.094236,-0.444625,0.000000
0.111617,0.198508,-0.445125,0.309023
0.051676,-0.221293,-0.445375,0.000000
0.223991,0.031993,-0.445875,0.255528
0.160614,-0.157256,-0.446625,0.190464
0.169939,0.145602,-0.447125,0.302826
0.217475,-0.045962,-0.447875,0.000000
0.064505,0.211658,-0.448375,0.303035
0.095190,-0.199184,-0.448625,0.186945
0.205789,0.077055,-0.449125,0.290729
0.185055,-0.115616,-0.449875,0.000000
0.130729,0.173413,-0.450375,0.309964
0.020694,-0.215659,-0.450625,0.000000
0.215600,0.001752,-0.451125,0.222326
0.017021,0.213881,-0.451625,0.300178
0.131600,-0.168791,-0.451875,0.189222
0.178761,0.115764,-0.452375,0.299467
0.199128,-0.070893,-0.453125,0.000000
0.087582,0.191190,-0.453625,0.309996
0.064401,-0.199625,-0.453875,0.000000
0.203433,0.046460,-0.454375,0.272274
0.159384,-0.132129,-0.455125,0.000000
0.144782,0.146438,-0.455625,0.306658
0.202650,-0.025592,-0.456375,0.190984
0.042973,0.198541,-0.456875,0.304107
0.102141,-0.174940,-0.457125,0.186452
0.182176,0.085973,-0.457625,0.295526
0.177549,-0.091481,-0.458375,0.000000
0.106038,0.167898,-0.458875,0.313509
0.035121,-0.194861,-0.459125,0.000000
0.196027,0.017845,-0.459625,0.245343
0.132239,-0.143415,-0.460375,0.000000
0.153489,0.118471,-0.460875,0.303845
0.185675,-0.049267,-0.461625,0.000000
0.064901,0.179522,-0.462125,0.311544
0.073176,-0.175655,-0.462375,0.000000
0.180217,0.057171,-0.462875,0.284769
0.153508,-0.107179,-0.463625,0.000000
0.119391,0.142597,-0.464125,0.312858
0.008260,-0.185169,-0.464375,0.000000
0.183926,-0.007906,-0.464875,0.215597
0.023791,0.181274,-0.465375,0.309551
0.104540,-0.149214,-0.465625,0.000000
0.156671,0.090453,-0.466125,0.302103
0.165312,-0.068554,-0.466875,0.000000
0.082139,0.157524,-0.467375,0.317320
0.045670,-0.171000,-0.467625,0.000000
0.173032,0.030316,-0.468125,0.264435
0.127857,-0.117511,-0.468875,0.000000
0.127238,0.116179,-0.469375,0.311880
0.167591,-0.029927,-0.470125,0.187696
0.044101,0.162994,-0.470625,0.316540
0.077261,-0.149357,-0.470875,0.000000
0.154238,0.063373,-0.471375,0.295436
0.142292,-0.082771,-0.472125,0.000000
0.094064,0.133333,-0.472625,0.319877
0.020613,-0.161134,-0.472875,0.000000
0.160858,0.006389,-0.473375,0.237749
0.007628,0.159325,-0.473875,0.321102
0.101522,-0.122061,-0.474125,0.000000
0.129236,0.089606,-0.474625,0.311012
0.147571,-0.047344,-0.475375,0.000000
0.059467,0.141445,-0.475875,0.323329
0.051434,-0.143734,-0.476125,0.000000
0.146163,0.038273,-0.476625,0.279060
0.117421,-0.091244,-0.477375,0.000000
0.100062,0.107811,-0.477875,0.320940
0.143992,-0.013582,-0.478625,0.209556
0.025818,0.140615,-0.479125,0.327057
0.075500,-0.120413,-0.479375,0.000000
0.125041,0.063912,-0.479875,0.304396
0.124463,-0.059234,-0.480625,0.000000
0.068998,0.117294,-0.481125,0.327451
0.028169,-0.132229,-0.481375,0.000000
0.132406,0.016282,-0.481875,0.254208
0.091563,-0.093217,-0.482625,0.000000
0.099428,0.081880,-0.483125,0.318586
0.122702,-0.028444,-0.483875,0.000000
0.038462,0.117905,-0.484375,0.332406
0.050877,-0.112027,-0.484625,0.000000
0.114173,0.040228,-0.485125,0.286811
0.098841,-0.064467,-0.485875,0.000000
0.071578,0.091192,-0.486375,0.326916
0.008739,-0.114541,-0.486625,0.000000
0.112728,-0.001284,-0.487125,0.225990
0.010919,0.110012,-0.487625,0.339372
0.065597,-0.087607,-0.487875,0.000000
0.091092,0.056499,-0.488375,0.305902
0.097010,-0.036685,-0.489125,0.000000
0.043990,0.091281,-0.489625,0.331764
0.028872,-0.095859,-0.489875,0.000000
0.095589,0.019877,-0.490375,0.259406
0.071022,-0.061254,-0.491125,0.000000
0.065324,0.063542,-0.491625,0.314681
0.086073,-0.012581,-0.492375,0.201567
0.019393,0.081842,-0.492875,0.333305
0.040263,-0.072157,-0.493125,0.000000
0.072625,0.032556,-0.493625,0.278173
0.065802,-0.035546,-0.494375,0.000000
0.039300,0.059617,-0.494875,0.313890
0.011015,-0.068774,-0.495125,0.000000
0.065831,0.004700,-0.495625,0.230065
0.001011,0.062121,-0.496125,0.323530
0.039870,-0.044969,-0.496375,0.000000
0.044841,0.033235,-0.496875,0.279225
0.046795,-0.013399,-0.497625,0.194724
